Permit Number,Latitude,Longitude,Crop(s),AF_Acre,ReportYear
MS-GW-11513,33.66,-91.0061,Fish Culture,5.82,2018
MS-GW-11513,33.66,-91.0061,Soybeans,0.0,2019
MS-GW-11515,34.1678,-90.4747,Corn,0.392752171,2014
MS-GW-11515,34.1678,-90.4747,Corn,0.548421239,2015
MS-GW-11515,34.1678,-90.4747,Corn,0.79,2016
MS-GW-11515,34.1678,-90.4747,Corn,0.45,2017
MS-GW-11515,34.1678,-90.4747,Soybeans,0.73,2018
MS-GW-11515,34.1678,-90.4747,Soybeans,0.810169833,2019
MS-GW-11516,34.1703,-90.4636,Corn,0.3203125,2014
MS-GW-11516,34.1703,-90.4636,Corn,1.069306931,2015
MS-GW-11516,34.1703,-90.4636,Soybeans,0.79,2016
MS-GW-11516,34.1703,-90.4636,Soybeans,1.19,2018
MS-GW-11516,34.1703,-90.4636,Cotton,0.371428571,2019
MS-GW-11516,34.3533,-90.4314,Cotton,0.25,2017
MS-GW-11532,34.3533,-90.4314,Cotton,0.36,2018
MS-GW-11535,34.3533,-90.4314,Cotton,0.220856479,2019
MS-GW-11535,34.3425,-90.4294,Corn,0.583333333,2015
MS-GW-11535,34.3425,-90.4294,Soybeans,0.58,2016
MS-GW-11535,34.3425,-90.4294,Cotton,0.2,2017
MS-GW-11560,34.3425,-90.4294,Cotton,0.37,2018
MS-GW-11560,34.3425,-90.4294,Cotton,0.178571429,2019
MS-GW-11560,34.1714,-90.4539,Corn,0.410958904,2014
MS-GW-11560,34.1714,-90.4539,Corn,1.6,2015
MS-GW-11560,34.1714,-90.4539,Corn,1.13,2016
MS-GW-11584,34.1714,-90.4539,Cotton,0.54,2017
MS-GW-11584,34.1714,-90.4539,Soybeans,1.34,2018
MS-GW-11584,34.1714,-90.4539,Cotton,0.918918919,2019
MS-GW-11584,33.50444,-91.065555,Corn,1.71914,2019
MS-GW-11595,33.5261,-91.0739,Soybeans,2.3618,2015
MS-GW-11595,33.5261,-91.0739,Soybeans,1.11,2016
MS-GW-11595,33.5261,-91.0739,Soybeans,0.87,2017
MS-GW-11595,33.5261,-91.0739,Cotton,1.5,2018
MS-GW-11595,33.5261,-91.0739,Soybeans,1.051552632,2019
MS-GW-11610,33.5158,-91.0614,Soybeans,0.573727273,2014
MS-GW-11610,33.5158,-91.0614,Soybeans,1.674163636,2015
MS-GW-11610,33.5158,-91.0614,Soybeans,1.16,2016
MS-GW-11610,33.5158,-91.0614,Corn,0.5,2017
MS-GW-11618,33.5158,-91.0614,Soybeans,0.55,2018
MS-GW-11618,33.5158,-91.0614,Soybeans,0.63414,2019
MS-GW-11689,34.6531,-90.2253,Soybeans,0.06,2016
MS-GW-11689,34.0419,-90.4553,Cotton,0.17,2017
MS-GW-11689,34.0419,-90.4553,Cotton,0.52,2018
MS-GW-11710,34.0419,-90.4553,Cotton,0.76274638,2019
MS-GW-11710,34.9183,-90.2119,Corn,0.49,2016
MS-GW-11710,34.9183,-90.2119,Soybeans,0.28,2017
MS-GW-11715,34.9183,-90.2119,Corn,0.46,2018
MS-GW-11715,34.9183,-90.2119,Soybeans,0.2768414,2019
MS-GW-11715,33.5628,-90.5478,Soybeans,0.882718083,2015
MS-GW-11724,33.5628,-90.5478,Soybeans,0.75,2016
MS-GW-11724,33.5628,-90.5478,Soybeans,0.12,2017
MS-GW-11724,33.5628,-90.5478,Soybeans,0.069994145,2019
MS-GW-11724,33.1058,-91.0561,Soybeans,0.305377778,2014
MS-GW-11724,33.1058,-91.0561,Corn,0.214341667,2015
MS-GW-11815,33.1058,-91.0561,Corn,0.79,2016
MS-GW-11815,33.1058,-91.0561,Corn,0.14,2017
MS-GW-11826,33.1058,-91.0561,Soybeans,0.82,2018
MS-GW-11826,33.1058,-91.0561,Corn,0.144190476,2019
MS-GW-11830,33.6897,-90.7958,Corn,0.51,2017
MS-GW-11830,33.6897,-90.7958,Soybeans,0.73,2018
MS-GW-11830,33.6897,-90.7958,Corn,0.468066667,2019
MS-GW-11844,33.8175,-90.8275,Soybeans,0.26,2017
MS-GW-11844,33.8175,-90.8275,Rice,4.97,2018
MS-GW-11844,33.8175,-90.8275,Soybeans,0.569384615,2019
MS-GW-11844,33.4825,-90.3342,Cotton,0.49,2018
MS-GW-11844,33.4825,-90.3342,Cotton,0.374131034,2019
MS-GW-11846,33.355,-90.5428,Corn,0.31,2017
MS-GW-11846,33.355,-90.5428,Soybeans,0.65,2018
MS-GW-11846,33.355,-90.5428,Corn,0.285138365,2019
MS-GW-11846,33.5031,-90.6631,Cotton,1.16,2016
MS-GW-11846,33.5031,-90.6631,Cotton,0.49,2017
MS-GW-11846,33.5031,-90.6631,Soybeans,2.89,2018
MS-GW-11869,33.5031,-90.6631,Soybeans,3.107064538,2019
MS-GW-11869,33.4014,-90.5494,Corn,1.03,2016
MS-GW-11869,33.4014,-90.5494,Soybeans,0.52,2017
MS-GW-11869,33.4014,-90.5494,Corn,0.63,2018
MS-GW-11871,33.4014,-90.5494,Soybeans,0.720805195,2019
MS-GW-11871,33.9189,-90.8175,Cotton,0.743705218,2019
MS-GW-11879,33.5744,-90.9825,Soybeans,0.001096965,2018
MS-GW-11879,33.5744,-90.9825,Soybeans,1.04149,2019
MS-GW-11881,33.5453,-90.6694,Soybeans,0.34,2018
MS-GW-11881,33.5453,-90.6694,Soybeans,0.183794643,2019
MS-GW-11883,33.3764,-90.6633,Soybeans,0.412972727,2014
MS-GW-11883,33.3764,-90.6633,Soybeans,0.363872727,2015
MS-GW-11883,33.3764,-90.6633,Soybeans,0.46,2016
MS-GW-11883,33.3764,-90.6633,Soybeans,0.25,2017
MS-GW-11883,33.3764,-90.6633,Corn,0.38,2018
MS-GW-11887,33.3764,-90.6633,Soybeans,0.25193,2019
MS-GW-11887,33.4731,-90.7394,Soybeans,0.917066116,2014
MS-GW-11887,33.4731,-90.7394,Soybeans,0.921375,2015
MS-GW-11887,33.4731,-90.7394,Corn,1.01,2016
MS-GW-11887,33.4731,-90.7394,Cotton,0.43,2017
MS-GW-11887,33.4731,-90.7394,Corn,1.05,2018
MS-GW-11895,33.4731,-90.7394,Cotton,0.237516393,2019
MS-GW-11895,34.2769,-90.5081,Rice,1.146755556,2014
MS-GW-11895,34.2769,-90.5081,Rice,1.17,2016
MS-GW-11895,34.2769,-90.5081,Cotton,0.12,2017
MS-GW-11896,34.2769,-90.5081,Soybeans,0.34475,2019
MS-GW-11896,33.7128,-90.6,Rice,2.274747475,2014
MS-GW-11896,33.7128,-90.6,Soybeans,1.485185185,2015
MS-GW-11896,33.7128,-90.6,Soybeans,0.0,2017
MS-GW-11914,33.5044,-90.6053,Soybeans,0.07,2018
MS-GW-11914,33.5044,-90.6053,Soybeans,2.342995908,2019
MS-GW-11914,33.5881,-90.8778,Soybeans,0.49,2018
MS-GW-11914,33.5881,-90.8778,Rice,1.066913134,2019
MS-GW-11915,33.6128,-90.7614,Soybeans,0.489688889,2015
MS-GW-11915,33.6128,-90.7614,Rice,3.04,2016
MS-GW-11918,33.6128,-90.7614,Soybeans,0.47,2017
MS-GW-11918,33.6128,-90.7614,Soybeans,0.35,2018
MS-GW-11918,33.6128,-90.7614,Soybeans,0.142368421,2019
MS-GW-11941,33.5492,-90.7767,Corn,0.413687011,2014
MS-GW-11941,33.5492,-90.7767,Soybeans,2.34565625,2015
MS-GW-11941,33.5492,-90.7767,Corn,1.33,2016
MS-GW-11941,33.5492,-90.7767,Soybeans,0.93,2017
MS-GW-11973,33.5492,-90.7767,Soybeans,1.19,2018
MS-GW-11973,33.5492,-90.7767,Corn,0.95453125,2019
MS-GW-11973,33.5519,-90.6928,Cotton,0.3,2016
MS-GW-11973,33.5519,-90.6928,Cotton,1.06,2017
MS-GW-12043,33.5519,-90.6928,Soybeans,0.37,2018
MS-GW-12043,33.5519,-90.6928,Soybeans,0.298520503,2019
MS-GW-12077,33.4953,-90.665,Cotton,1.33,2017
MS-GW-12077,33.4953,-90.665,Soybeans,0.24,2018
MS-GW-12077,33.4953,-90.665,Corn,0.675079297,2019
MS-GW-12144,33.3589,-90.5033,Soybeans,0.744545174,2015
MS-GW-12144,33.3589,-90.5033,Soybeans,0.37,2016
MS-GW-12209,33.3589,-90.5033,Soybeans,0.2,2017
MS-GW-12209,33.3589,-90.5033,Corn,0.21,2018
MS-GW-12286,33.3589,-90.5033,Soybeans,0.30134899,2019
MS-GW-12286,34.1644,-90.2858,Soybeans,0.59,2018
MS-GW-12286,34.175,-90.2853,Soybeans,0.58,2018
MS-GW-12308,34.175,-90.2853,Soybeans,0.556821787,2019
MS-GW-12308,33.8122,-90.1456,Soybeans,0.322614159,2014
MS-GW-12308,33.8122,-90.1456,Soybeans,0.467548747,2015
MS-GW-12310,33.8122,-90.1456,Soybeans,0.03,2016
MS-GW-12310,33.8122,-90.1456,Soybeans,0.3,2017
MS-GW-12351,33.7717,-90.9239,Soybeans,0.0,2015
MS-GW-12422,33.7717,-90.9239,Soybeans,0.6,2016
MS-GW-12423,33.7717,-90.9239,Soybeans,0.16,2017
MS-GW-12433,33.7717,-90.9239,Corn,0.14,2018
MS-GW-12471,33.7717,-90.9239,Soybeans,0.337769231,2019
MS-GW-12471,33.6011,-90.6561,Corn,0.25,2018
MS-GW-12471,33.6011,-90.6561,Cotton,0.071087271,2019
MS-GW-12471,33.4911,-90.5411,Soybeans,1.087186047,2015
MS-GW-12471,33.4911,-90.5411,Soybeans,0.0,2017
MS-GW-12543,33.4911,-90.5411,Soybeans,0.0,2019
MS-GW-12585,33.7539,-90.2758,Soybeans,0.56,2015
MS-GW-12585,33.7539,-90.2758,Corn,0.56,2016
MS-GW-12603,32.7736,-90.9897,Soybeans,0.52,2016
MS-GW-12603,32.7736,-90.9897,Soybeans,0.17,2018
MS-GW-12603,33.6683,-90.4031,Fish Culture,0.117686424,2014
MS-GW-12603,33.6683,-90.4031,Fish Culture,4.923671128,2015
MS-GW-12603,33.6683,-90.4031,Fish Culture,4.86,2017
MS-GW-12603,33.6683,-90.4031,Fish Culture,4.62,2018
MS-GW-12679,33.6683,-90.4031,Fish Culture,2.698416667,2019
MS-GW-12679,33.7228,-90.4269,Rice,2.516290909,2014
MS-GW-12705,33.7228,-90.4269,Soybeans,1.632882353,2015
MS-GW-12705,33.7228,-90.4269,Rice,2.98,2016
MS-GW-12705,33.7228,-90.4269,Rice,0.81,2017
MS-GW-12705,33.7125,-90.4269,Soybeans,1.070689655,2015
MS-GW-12705,33.7125,-90.4269,Rice,1.22,2016
MS-GW-12705,33.7125,-90.4269,Soybeans,0.44,2017
MS-GW-12705,33.7714,-90.106,Soybeans,0.216902858,2014
MS-GW-12801,33.6886,-90.6772,Soybeans,0.73,2017
MS-GW-12801,33.7,-90.6883,Soybeans,1.21,2017
MS-GW-12801,34.5456,-90.5061,Soybeans,0.35,2016
MS-GW-12801,33.3628,-90.7239,Corn,0.62152,2015
MS-GW-12801,33.3628,-90.7239,Cotton,0.35,2016
MS-GW-12801,33.3628,-90.7239,Soybeans,0.32,2017
MS-GW-12830,33.3628,-90.7239,Soybeans,0.76,2018
MS-GW-12830,33.3628,-90.7239,Soybeans,0.5603,2019
MS-GW-12839,33.850277,-90.762222,Corn,0.0,2019
MS-GW-12839,33.3408,-90.8856,Soybeans,0.11,2018
MS-GW-12879,33.1981,-90.8758,Soybeans,0.812202899,2019
MS-GW-12879,32.992944,-90.347306,Soybeans,4.326475613,2014
MS-GW-12879,32.992944,-90.347306,Soybeans,0.928370748,2015
MS-GW-12993,32.992944,-90.347306,Soybeans,0.09,2017
MS-GW-12993,32.992944,-90.347306,Soybeans,0.7,2018
MS-GW-13052,32.992944,-90.347306,Soybeans,0.522203365,2019
MS-GW-13052,33.1197,-90.7367,Soybeans,1.63,2018
MS-GW-13052,33.1375,-91.0006,Soybeans,0.394346882,2014
MS-GW-13052,33.1375,-91.0006,Soybeans,0.93876677,2015
MS-GW-13100,33.1375,-91.0006,Soybeans,0.94,2016
MS-GW-13100,33.1375,-91.0006,Soybeans,0.5,2017
MS-GW-13100,33.1375,-91.0006,Rice,2.0,2018
MS-GW-13115,33.1375,-91.0006,Soybeans,2.740515046,2019
MS-GW-13154,33.6739,-90.7483,Soybeans,1.466666667,2015
MS-GW-13159,33.6739,-90.7483,Corn,0.43,2016
MS-GW-13189,33.6739,-90.7483,Soybeans,0.79,2017
MS-GW-13189,33.6739,-90.7483,Corn,0.88,2018
MS-GW-13189,33.6739,-90.7483,Corn,0.576105263,2019
MS-GW-13229,33.4903,-90.9625,Soybeans,0.0326125,2014
MS-GW-13237,33.4903,-90.9625,Corn,0.0,2017
MS-GW-13237,33.2103,-90.8847,Soybeans,0.663608147,2015
MS-GW-13237,33.2103,-90.8847,Corn,0.37,2018
MS-GW-13237,33.2103,-90.8847,Soybeans,7.5024,2019
MS-GW-13237,33.7767,-90.1828,Corn,0.187415385,2014
MS-GW-13285,33.7767,-90.1828,Soybeans,0.852569231,2015
MS-GW-13285,33.7767,-90.1828,Corn,0.66,2016
MS-GW-13285,33.7767,-90.1828,Soybeans,0.31,2017
MS-GW-13285,33.0722,-90.6344,Soybeans,0.173,2019
MS-GW-13291,33.0339,-90.8122,Corn,0.494369565,2015
MS-GW-13291,33.0339,-90.8122,Soybeans,0.55,2016
MS-GW-13291,33.0339,-90.8122,Corn,0.002652174,2017
MS-GW-13315,33.0339,-90.8122,Soybeans,0.91,2018
MS-GW-13315,33.0339,-90.8122,Corn,0.627434783,2019
MS-GW-13315,33.4439,-90.1322,Cotton,0.204033898,2014
MS-GW-13317,33.4439,-90.1322,Corn,0.21,2017
MS-GW-13317,33.4439,-90.1322,Cotton,0.711016667,2019
MS-GW-13317,32.7142,-90.6969,Cotton,0.0,2018
MS-GW-13317,33.42,-90.2178,Cotton,0.0,2017
MS-GW-13317,33.42,-90.2178,Corn,0.584554217,2019
MS-GW-13324,33.2131,-90.8422,Soybeans,1.297817143,2015
MS-GW-13324,32.9192,-90.9617,Soybeans,0.000125,2015
MS-GW-13324,32.9192,-90.9617,Soybeans,0.000470588,2016
MS-GW-13324,32.9192,-90.9617,Soybeans,0.0,2017
MS-GW-13324,32.9192,-90.9617,Soybeans,0.0,2019
MS-GW-13324,33.7061,-90.6025,Soybeans,1.43,2017
MS-GW-13348,33.8631,-90.6694,Rice,2.7,2016
MS-GW-13348,33.8631,-90.6694,Soybeans,1.01,2017
MS-GW-13348,33.8631,-90.6694,Rice,1.41,2018
MS-GW-13348,33.8631,-90.6694,Rice,0.817876923,2019
MS-GW-13348,33.5261,-90.8886,Soybeans,0.465508197,2014
MS-GW-13384,33.5261,-90.8886,Soybeans,1.285131148,2015
MS-GW-13384,33.5261,-90.8886,Soybeans,0.74,2016
MS-GW-13405,33.5261,-90.8886,Soybeans,1.945384615,2019
MS-GW-13405,33.5136,-90.8883,Soybeans,0.649158879,2014
MS-GW-13405,33.5136,-90.8883,Soybeans,1.435065421,2015
MS-GW-13405,33.5136,-90.8883,Soybeans,0.51,2016
MS-GW-13405,33.5136,-90.8883,Soybeans,0.751046729,2019
MS-GW-13405,33.445,-90.9775,Soybeans,0.379321739,2014
MS-GW-13405,33.445,-90.9775,Soybeans,0.5254,2015
MS-GW-13419,33.445,-90.9775,Corn,0.49,2016
MS-GW-13419,33.445,-90.9775,Corn,1.64057732,2019
MS-GW-13447,33.3256,-90.6994,Soybeans,1.47295082,2015
MS-GW-13447,33.3256,-90.6994,Soybeans,0.57,2016
MS-GW-13447,33.3256,-90.6994,Soybeans,0.26,2018
MS-GW-13477,33.3256,-90.6994,Soybeans,0.101162162,2019
MS-GW-13477,32.994166,-90.346944,Soybeans,0.044307002,2014
MS-GW-13478,32.994166,-90.346944,Soybeans,1.314071815,2015
MS-GW-13479,32.994166,-90.346944,Soybeans,0.07,2017
MS-GW-13479,32.994166,-90.346944,Soybeans,0.74,2018
MS-GW-13479,32.994166,-90.346944,Soybeans,0.78618651,2019
MS-GW-13480,33.1064,-90.4981,Soybeans,0.620222222,2015
MS-GW-13480,33.1064,-90.4981,Soybeans,0.88,2016
MS-GW-13484,33.1064,-90.4981,Soybeans,0.53,2017
MS-GW-13484,33.1064,-90.4981,Soybeans,0.61,2018
MS-GW-13484,33.1064,-90.4981,Soybeans,0.035729412,2019
MS-GW-13491,33.5125,-90.6006,Cotton,1.42,2016
MS-GW-13491,33.5125,-90.6006,Cotton,0.71,2017
MS-GW-13552,34.2447,-90.6364,Soybeans,0.386765517,2014
MS-GW-13552,34.2447,-90.6364,Soybeans,1.202765517,2015
MS-GW-13552,34.2447,-90.6364,Cotton,0.87,2016
MS-GW-13552,34.2447,-90.6364,Cotton,0.23,2017
MS-GW-13552,34.2447,-90.6364,Cotton,0.29,2018
MS-GW-13576,34.2447,-90.6364,Cotton,0.171192593,2019
MS-GW-13576,34.6183,-90.2517,Soybeans,1.026978571,2015
MS-GW-13576,34.6183,-90.2517,Rice,0.9,2017
MS-GW-13576,33.5186,-90.5597,Soybeans,0.57,2016
MS-GW-13580,33.5186,-90.5597,Soybeans,0.83,2017
MS-GW-13580,33.5186,-90.5597,Soybeans,0.99,2018
MS-GW-13609,34.3061,-90.3744,Corn,0.36,2016
MS-GW-13609,34.3061,-90.3744,Cotton,0.069822044,2019
MS-GW-13609,34.1857,-90.2232,Corn,0.57,2016
MS-GW-13609,33.5947,-90.9406,Soybeans,0.87,2016
MS-GW-13609,33.5947,-90.9406,Rice,1.86,2017
MS-GW-13614,33.5947,-90.9406,Soybeans,1.09,2018
MS-GW-13614,33.8517,-90.9178,Soybeans,0.49,2018
MS-GW-13634,33.8517,-90.9178,Soybeans,0.505941667,2019
MS-GW-13634,33.5044,-90.7503,Soybeans,0.5,2018
MS-GW-13634,33.5044,-90.7503,Corn,0.48008046,2019
MS-GW-13634,34.1372,-90.7639,Soybeans,0.07,2018
MS-GW-13646,34.1372,-90.7639,Soybeans,0.183061955,2019
MS-GW-13679,33.945555,-90.171667,Soybeans,3.342249923,2015
MS-GW-13679,33.945555,-90.171667,Soybeans,0.67,2017
MS-GW-13679,33.945555,-90.171667,Soybeans,1.9889445,2018
MS-GW-13688,33.945555,-90.171667,Soybeans,0.19619504,2019
MS-GW-13688,34.7208,-90.315,Soybeans,0.148639798,2014
MS-GW-13688,34.7208,-90.315,Soybeans,0.404231738,2015
MS-GW-13688,34.7208,-90.315,Soybeans,0.0,2016
MS-GW-13688,34.7208,-90.315,Soybeans,0.0,2017
MS-GW-13689,34.7208,-90.315,Rice,1.86,2018
MS-GW-13689,33.9917,-90.0947,Cotton,0.36,2018
MS-GW-13689,34.1022,-90.4761,Cotton,0.056537102,2014
MS-GW-13689,34.1022,-90.4761,Cotton,0.511709075,2015
MS-GW-13690,34.1022,-90.4761,Cotton,0.28,2016
MS-GW-13690,34.1022,-90.4761,Cotton,0.28,2017
MS-GW-13698,34.1022,-90.4761,Cotton,0.236945066,2019
MS-GW-13698,34.2908,-90.4675,Cotton,0.083514543,2019
MS-GW-13698,33.8617,-90.6839,Rice,1.64351,2014
MS-GW-13698,33.8617,-90.6839,Soybeans,1.722102941,2015
MS-GW-13698,33.8617,-90.6839,Rice,2.47,2016
MS-GW-13700,33.8617,-90.6839,Soybeans,0.47,2017
MS-GW-13700,33.8617,-90.6839,Rice,1.71,2018
MS-GW-13700,33.8617,-90.6839,Soybeans,0.829213333,2019
MS-GW-13700,33.3903,-90.8625,Corn,0.158573581,2019
MS-GW-13700,33.2039,-90.9856,Rice,5.71,2016
MS-GW-13716,33.2039,-90.9856,Soybeans,0.206928571,2019
MS-GW-13716,32.8036,-90.4839,Corn,0.12065,2014
MS-GW-13716,32.8036,-90.4839,Soybeans,0.680166667,2015
MS-GW-13716,32.8036,-90.4839,Soybeans,1.18,2016
MS-GW-13716,32.8036,-90.4839,Corn,0.01,2017
MS-GW-13762,32.8036,-90.4839,Cotton,0.08,2018
MS-GW-13838,32.8036,-90.4839,Cotton,0.3752,2019
MS-GW-13838,32.8131,-90.4653,Corn,0.0,2014
MS-GW-13838,32.8131,-90.4653,Soybeans,0.971351351,2015
MS-GW-13857,32.8131,-90.4653,Soybeans,0.75,2016
MS-GW-13857,32.8131,-90.4653,Corn,0.01,2017
MS-GW-13857,32.8131,-90.4653,Cotton,0.257914286,2019
MS-GW-13871,33.6697,-90.4681,Rice,1.463320287,2014
MS-GW-13871,33.6697,-90.4681,Soybeans,0.66,2017
MS-GW-13871,34.1767,-90.4822,Rice,1.502717042,2014
MS-GW-13871,34.1767,-90.4822,Soybeans,0.27284604,2015
MS-GW-13871,34.1767,-90.4822,Soybeans,0.18,2016
MS-GW-13874,34.1767,-90.4822,Rice,1.05,2017
MS-GW-13874,34.1767,-90.4822,Soybeans,0.41,2018
MS-GW-13874,34.1767,-90.4822,Soybeans,0.310177036,2019
MS-GW-13895,34.1806,-90.4881,Soybeans,0.632852316,2015
MS-GW-13895,34.1806,-90.4881,Soybeans,1.11,2016
MS-GW-13895,34.1806,-90.4881,Rice,2.22,2017
MS-GW-13914,34.1806,-90.4881,Soybeans,0.77,2018
MS-GW-13914,34.1806,-90.4881,Soybeans,0.853355854,2019
MS-GW-13924,33.8214,-90.2936,Soybeans,0.987494845,2014
MS-GW-13924,33.8214,-90.2936,Soybeans,1.912338462,2015
MS-GW-13938,33.8214,-90.2936,Soybeans,1.18,2016
MS-GW-13938,33.8214,-90.2936,Soybeans,1.8,2018
MS-GW-13938,33.8214,-90.2936,Soybeans,1.575103704,2019
MS-GW-13938,33.4467,-90.8981,Fish Culture,4.43,2017
MS-GW-13938,33.665,-90.6928,Cotton,0.39,2017
MS-GW-13968,33.665,-90.6928,Cotton,0.17,2018
MS-GW-13968,33.665,-90.6928,Cotton,0.133256281,2019
MS-GW-13971,33.2522,-90.7769,Soybeans,0.147216083,2014
MS-GW-13971,33.2522,-90.7769,Corn,0.404406182,2015
MS-GW-13971,33.2522,-90.7769,Soybeans,0.22,2017
MS-GW-13971,33.8722,-90.6217,Rice,2.049769231,2014
MS-GW-13973,33.8722,-90.6217,Soybeans,0.873461538,2015
MS-GW-13973,33.8722,-90.6217,Soybeans,0.87,2016
MS-GW-13973,33.8722,-90.6217,Soybeans,0.48,2017
MS-GW-13986,33.8722,-90.6217,Rice,1.97,2018
MS-GW-13986,33.3425,-91.1225,Soybeans,0.53,2018
MS-GW-13986,33.3425,-91.1225,Soybeans,0.254717309,2019
MS-GW-13995,34.7908,-90.3903,Cotton,0.08,2017
MS-GW-13995,34.7908,-90.3903,Cotton,0.26,2018
MS-GW-14002,34.7908,-90.3903,Cotton,0.226553333,2019
MS-GW-14002,33.6347,-90.6931,Soybeans,0.853191489,2015
MS-GW-14002,33.6347,-90.6931,Soybeans,0.55,2018
MS-GW-14002,33.6347,-90.6931,Soybeans,0.25025,2019
MS-GW-14002,34.2822,-90.0833,Cotton,0.26,2016
MS-GW-14008,34.2822,-90.0833,Soybeans,0.27,2017
MS-GW-14011,33.8453,-90.9858,Soybeans,0.727187917,2015
MS-GW-14011,33.8453,-90.9858,Soybeans,0.53,2016
MS-GW-14011,33.8453,-90.9858,Soybeans,0.46,2017
MS-GW-14012,33.8453,-90.9858,Soybeans,0.79,2018
MS-GW-14012,33.8453,-90.9858,Soybeans,0.426809835,2019
MS-GW-14017,32.9397,-90.9314,Corn,0.66,2018
MS-GW-14019,32.9592,-90.8706,Soybeans,0.39,2017
MS-GW-14019,32.9592,-90.8706,Soybeans,0.73,2018
MS-GW-14019,32.9592,-90.8706,Corn,0.23265,2019
MS-GW-14030,32.9586,-90.8658,Soybeans,0.47,2018
MS-GW-14030,32.9586,-90.8658,Corn,0.27336,2019
MS-GW-14030,34.2831,-90.2311,Soybeans,0.17,2018
MS-GW-14042,34.2831,-90.2311,Soybeans,0.229903614,2019
MS-GW-14091,33.3761,-90.7342,Soybeans,0.22,2018
MS-GW-14091,33.3761,-90.7342,Soybeans,0.08621516,2019
MS-GW-14091,33.4269,-90.425,Soybeans,0.481472912,2015
MS-GW-14124,33.4269,-90.425,Soybeans,0.41,2016
MS-GW-14181,33.4269,-90.425,Soybeans,0.21,2017
MS-GW-14181,33.4269,-90.425,Soybeans,0.47,2018
MS-GW-14181,33.4269,-90.425,Soybeans,0.209932203,2019
MS-GW-14189,33.6756,-90.6839,Soybeans,0.66,2017
MS-GW-14189,33.5344,-90.8178,Soybeans,0.57,2016
MS-GW-14210,33.5344,-90.8178,Soybeans,0.81,2017
MS-GW-14210,33.5344,-90.8178,Soybeans,0.03,2018
MS-GW-14210,33.4583,-90.5731,Soybeans,1.4859,2015
MS-GW-14210,33.4583,-90.5731,Corn,0.75,2016
MS-GW-14211,33.4583,-90.5731,Corn,1.82e-05,2019
MS-GW-14211,33.5339,-90.7639,Soybeans,0.46,2016
MS-GW-14212,33.4994,-90.6047,Cotton,0.0,2016
MS-GW-14212,33.4994,-90.6047,Soybeans,1.15,2018
MS-GW-14221,33.4994,-90.6047,Soybeans,0.951673847,2019
MS-GW-14221,33.9881,-90.4028,Corn,1.128823529,2015
MS-GW-14305,33.9881,-90.4028,Corn,0.51,2017
MS-GW-14321,33.9881,-90.4028,Soybeans,1.15,2018
MS-GW-14321,33.9881,-90.4028,Corn,0.655666667,2019
MS-GW-14321,33.6853,-90.6717,Soybeans,0.21,2017
MS-GW-14322,33.0478,-91.0806,Soybeans,0.369356589,2015
MS-GW-14322,33.0478,-91.0806,Soybeans,0.44,2016
MS-GW-14322,33.0478,-91.0806,Soybeans,0.54,2018
MS-GW-14322,33.0478,-91.0806,Corn,0.106075758,2019
MS-GW-14368,32.6558,-90.9347,Soybeans,0.32,2018
MS-GW-14368,33.9022,-90.3797,Soybeans,0.0,2014
MS-GW-14368,33.9022,-90.3797,Soybeans,0.0,2015
MS-GW-14371,33.9022,-90.3797,Soybeans,0.0,2018
MS-GW-14371,33.6814,-90.9975,Soybeans,0.76,2018
MS-GW-14375,33.6814,-90.9975,Soybeans,0.299160319,2019
MS-GW-14375,33.3928,-90.4958,Soybeans,0.83,2016
MS-GW-14375,33.3928,-90.4958,Soybeans,0.4,2017
MS-GW-14503,33.3928,-90.4958,Soybeans,0.99,2018
MS-GW-14503,33.3928,-90.4958,Soybeans,1.06976,2019
MS-GW-14503,33.4006,-90.5628,Soybeans,0.45,2016
MS-GW-14503,33.4006,-90.5628,Soybeans,0.25,2017
MS-GW-14659,33.4308,-90.5675,Soybeans,0.52,2016
MS-GW-14659,33.4308,-90.5675,Soybeans,0.22,2017
MS-GW-14659,32.9144,-90.7722,Soybeans,0.84,2016
MS-GW-14659,32.9144,-90.7722,Soybeans,0.32,2017
MS-GW-14659,32.9144,-90.7722,Soybeans,1.26,2018
MS-GW-14690,33.8428,-90.6889,Soybeans,1.55,2017
MS-GW-14690,33.1769,-90.2792,Corn,0.95,2016
MS-GW-14760,33.1769,-90.2792,Cotton,0.35,2017
MS-GW-14836,33.1769,-90.2792,Corn,0.5,2018
MS-GW-14836,33.1769,-90.2792,Cotton,1.136975,2019
MS-GW-14849,34.5103,-90.4428,Cotton,0.36,2017
MS-GW-14849,34.5103,-90.4428,Cotton,0.46,2018
MS-GW-14849,34.5103,-90.4428,Cotton,0.0,2019
MS-GW-14909,34.8094,-90.3864,Cotton,0.24897,2014
MS-GW-14909,34.8094,-90.3864,Cotton,0.07,2017
MS-GW-14909,34.8094,-90.3864,Cotton,0.20378,2019
MS-GW-16590,34.3281,-90.0975,Soybeans,0.9492,2015
MS-GW-16590,34.3281,-90.0975,Cotton,0.84,2016
MS-GW-16590,33.6589,-90.6672,Soybeans,1.156233699,2015
MS-GW-16590,33.6589,-90.6672,Soybeans,0.49,2017
MS-GW-16590,33.6589,-90.6672,Soybeans,0.45,2018
MS-GW-16590,33.6589,-90.6672,Soybeans,0.28561039,2019
